"x"
"403"	"Gm27184"
"404"	"Tmem185b"
"405"	"Epb41l5"
"406"	"Ptpn4"
"407"	"Tmem177"
"408"	"Tmem37"
"409"	"Dbi"
"410"	"3110009E18Rik"
"411"	"Steap3"
"412"	"Insig2"
"413"	"Ccdc93"
"414"	"Ddx18"
"415"	"Actr3"
"416"	"Slc35f5"
"417"	"Gpr39"
"418"	"Lypd1"
"419"	"Nckap5"
"420"	"Mgat5"
"421"	"Ccnt2"
"422"	"Rab3gap1"
"423"	"Zranb3"
"424"	"R3hdm1"
"425"	"Ubxn4"
"426"	"Lct"
"427"	"Mcm6"
"428"	"Dars"
"429"	"Cd55b"
"430"	"Gm15675"
"431"	"Cd55"
"432"	"Pfkfb2"
"433"	"Yod1"
"434"	"AA986860"
"435"	"Gm15848"
"436"	"Pigr"
"437"	"Mapkapk2"
"438"	"Dyrk3"
"439"	"Eif2d"
"440"	"Rassf5"
"441"	"Ikbke"
"442"	"Srgap2"
"443"	"Gm29488"
"444"	"Fam72a"
"445"	"Pm20d1"
"446"	"Slc41a1"
"447"	"Rab29"
"448"	"Nucks1"
"449"	"Elk4"
"450"	"Mfsd4a"
"451"	"Cdk18"
"452"	"Nuak2"
"453"	"Dstyk"
"454"	"6030442K20Rik"
"455"	"Rbbp5"
"456"	"Tmem81"
"457"	"Nfasc"
"458"	"Mdm4"
"459"	"Pik3c2b"
"460"	"Ppp1r15b"
"461"	"Plekha6"
"462"	"Gm19461"
"463"	"Sox13"
"464"	"Snrpe"
"465"	"Zc3h11a"
"466"	"Gm38394"
"467"	"Prelp"
"468"	"Btg2"
"469"	"Adora1"
"470"	"Ppfia4"
"471"	"Tmem183a"
"472"	"Cyb5r1"
"473"	"Adipor1"
"474"	"Klhl12"
"475"	"Rabif"
"476"	"Kdm5b"
"477"	"Ppp1r12b"
"478"	"Ube2t"
"479"	"Arl8a"
"480"	"Gm15445"
"481"	"Elf3"
"482"	"Rnpep"
"483"	"Timm17a"
"484"	"Ipo9"
"485"	"Gm28277"
"486"	"Nav1"
"487"	"Csrp1"
"488"	"Phlda3"
"489"	"Tnni1"
"490"	"Lad1"
"491"	"Tnnt2"
"492"	"Pkp1"
"493"	"Tmem9"
"494"	"Kif21b"
"495"	"Mroh3"
"496"	"Inava"
"497"	"Gm26568"
"498"	"Camsap2"
"499"	"9230116N13Rik"
"500"	"Ddx59"
"501"	"Kif14"
"502"	"Zfp281"
"503"	"Nr5a2"
"504"	"Gm4258"
"505"	"Gm26930"
"506"	"A430106G13Rik"
"507"	"Ptprc"
"508"	"Nek7"
"509"	"2310009B15Rik"
"510"	"Dennd1b"
"511"	"Zbtb41"
"512"	"Aspm"
"513"	"Cdc73"
"514"	"B3galt2"
"515"	"Glrx2"
"516"	"Ro60"
"517"	"Uchl5"
"518"	"Gm29170"
"519"	"Rgs2"
"520"	"Rgs13"
"521"	"Rgs1"
"522"	"A230059L01Rik"
"523"	"Pla2g4a"
"524"	"Odr4"
"525"	"Tpr"
"526"	"Prg4"
"527"	"Gm10138"
"528"	"Ivns1abp"
"529"	"Swt1"
"530"	"Trmt1l"
"531"	"Rnf2"
"532"	"Fam129a"
"533"	"2810414N06Rik"
"534"	"Edem3"
"535"	"1700025G04Rik"
"536"	"Tsen15"
"537"	"Arpc5"
"538"	"Ncf2"
"539"	"Smg7"
"540"	"Gm28791"
"541"	"Lamc2"
"542"	"Lamc1"
"543"	"Dhx9"
"544"	"Npl"
"545"	"Rnasel"
"546"	"Gm28512"
"547"	"Teddm2"
"548"	"Glul"
"549"	"Gm9530"
"550"	"Ier5"
"551"	"Stx6"
"552"	"Xpr1"
"553"	"Acbd6"
"554"	"Qsox1"
"555"	"Cep350"
"556"	"Tor1aip1"
"557"	"Tor1aip2"
"558"	"Gm2000"
"559"	"Soat1"
"560"	"Abl2"
"561"	"Tor3a"
"562"	"Fam20b"
"563"	"Ralgps2"
"564"	"Angptl1"
"565"	"Rasal2"
"566"	"Cryzl2"
"567"	"Sec16b"
"568"	"Cop1"
"569"	"4930523C07Rik"
"570"	"Mrps14"
"571"	"Cacybp"
"572"	"Rabgap1l"
"573"	"Gm37529"
"574"	"Gpr52"
"575"	"Rc3h1"
"576"	"Serpinc1"
"577"	"Zbtb37"
"578"	"Gas5"
"579"	"Dars2"
"580"	"Cenpl"
"581"	"Klhl20"
"582"	"Prdx6"
"583"	"Suco"
"584"	"Pigc"
"585"	"Dnm3"
"586"	"Eef1aknmt"
"587"	"Vamp4"
"588"	"Prrc2c"
"589"	"Fmo4"
"590"	"Fmo1"
"591"	"Fmo2"
"592"	"Prrx1"
"593"	"Gorab"
"594"	"Kifap3"
"595"	"Scyl3"
"596"	"BC055324"
"597"	"Mettl18"
"598"	"F5"
"599"	"Slc19a2"
"600"	"Ccdc181"
"601"	"Blzf1"
"602"	"Nme7"
