""	"RNA.0"	"RNA.1"	"RNA.2"	"RNA.3"	"RNA.4"	"RNA.5"	"RNA.6"	"RNA.7"	"RNA.8"	"RNA.9"	"RNA.10"	"RNA.11"	"RNA.12"	"RNA.13"	"RNA.14"
"Fes"	0.00231220530035017	0.00583335960743492	0.00623769482151546	0.00107026091676838	0	0	0.00669483566815816	0	0	0	0.00524963042601801	0.181957960079537	0	0.0149934029027228	0.187350119904077
"Furin"	0.0612121448223139	0.0416407716017448	0.0878621848861742	0.0375741891922962	0.0419569779472355	0.0404160639194951	0.0570471469461991	0.0425208328846032	0.0386404115646067	0.0704176341841576	0.177837323666981	0.0605199361378968	0.0642629106690693	0.131417967884609	0.24490730987669
"Blm"	0.0210977483386887	0.0722686799034811	0.00319284310607577	0.142445120004216	0.0581661986567777	0.0933979246140917	0.0752448774257336	0.00539295633613575	0.0106418500354999	0	0.0099674535493678	0.0139323231579976	0	0	0.222002585775315
"Crtc3"	0.0742868329601389	0.0385883150791974	0.0622419974142824	0.0321779724770367	0.0411519885052929	0.0388641229124122	0.0552556784112121	0.0418734503413569	0.0488119282479068	0.0119617104598017	0.282156383629657	0.0995126020039011	0.0169404385464962	0.12816638033486	0.216862724192669
"Iqgap1"	0.625086474551071	0.644872625622443	0.572666641173154	0.597548736734216	0.559439372566515	0.611055306652115	0.623967225070233	0.533947799151428	0.241293787592268	0.409392146600886	1.23332945652435	0.876048817828131	0.477935435224528	1.1974919430458	1.67810833853469
"Zscan2"	0.040498193590949	0.0187437464265039	0.00670390230168936	0.0221472021206995	0.00994862420443244	0.00314666943006522	0.00961131336737605	0.00679469148453619	0.00429927538263293	0	0.052975859588843	0.030087112271976	0	0.161631956443289	0.310278991095361
"Wdr73"	0.133797765065358	0.126744471199978	0.0671246215191445	0.113108329050955	0.137935074448354	0.0890321225013949	0.126370246729273	0.0650250242110808	0.134092363266319	0.0367611266482245	0.16787755463501	0.211518464570313	0.0273968839003357	0.157051859034678	0
"Nmb"	0.0033621276886114	0.00748033757928759	0.00589397023694724	0.00164142483554565	0.00651714262382855	0.00336417957478071	0.00471847274122393	0.00117880462138564	0.0118893264175181	0.00247795855862107	0.0290060728023346	0	0	0.0107160002743296	0.511452628167748
"Sec11a"	1.94080982443043	2.14075005869972	2.13177130975791	2.21762797552299	2.32155676816298	2.25758059023094	2.34569057042223	2.44058712496556	0.576655891992113	2.00683294172538	1.8786869542723	2.52661840014241	1.90057532569211	2.00090912263919	2.56767332781997
"Gm44899"	0.00333267753990253	0.000379322781382777	0.00232047169950845	0.00173676916587297	0.000856905151653789	0.00127829620500701	0.000816581303979087	0.00641871964224081	0	0	0	0.00490241738201107	0	0	0
"Zfp592"	0.0772599247055947	0.0639157857116558	0.07933891890697	0.0778986464359124	0.0556880939343658	0.067570363456618	0.0765609831258539	0.0962259034140265	0.0622317417056441	0.0573387372131307	0.109508063515567	0.105826141375362	0.0687757609758295	0.245117423768339	0.188418752201029
"Slc28a1"	0.00107736794701073	0	0	0	0.00207653570717358	0	0.000985377976211005	0.00384788744034041	0	0.0320769447530611	0	0	0.0116177072559569	0	0
"Pde8a"	0.00663413550618754	0.00174597495332389	0.00822056807932737	0.00956576864221292	0.0079364766734539	0.000787435304315397	0.00335737309214843	0	0.0131519906146798	0.0141967412800066	0.118585904912196	0.0614160230274429	0	0.0809354451893346	0
"Rps17"	15.8129549063333	16.7500020878561	7.83415740343694	16.392655377106	18.1280186628365	15.6143691060047	12.9702904632887	14.566088811454	3.98879060973364	9.43340895972746	9.63431485856224	11.7610321985801	12.0829516443064	10.8569004706693	10.3558406828471
"Ap3b2"	0	0	0	0	0	0	0	0	0	0	0.260808490102511	0	0	0.209514804308463	0
"2900076A07Rik"	0.0554126499670286	0.0399484095901159	0.0726369531873432	0.0534112479162107	0.0539815626619271	0.0293729061830882	0.0727222537156697	0.0506451569346998	0.0234804524188314	0.024720498113333	0.113867112713682	0.0689660392261337	0.0552458940512763	0.0957773543827723	0
"Whamm"	0.101085904787002	0.110543148222264	0.173177690517061	0.0903405909328558	0.0815665864176026	0.122345606113466	0.138624172795048	0.146414984258008	0.069983952606572	0.121946705360075	0.146845240614983	0.161274285597464	0.184682127534392	0.372703525572604	0.173418423973363
"Homer2"	0.264509542399098	0.244811705759676	0.740667998746495	0.310258119005257	0.296636910935828	0.39804224874832	0.487826169582547	0.367193949144273	0.398680206416716	0.596062560213665	0.289615102005022	0.497738997956162	0.269788105052271	0.178627103723532	0
"Ramac"	0.581658965283719	0.776618606249892	0.524709709690582	0.60393636127152	0.537581019079104	0.578485995709694	0.589638354419637	0.582503522379432	0.1627596052233	0.54821273549711	0.745032050207484	0.812463943352927	0.451437862128948	0.528821919744777	0.60117769793515
"3110040N11Rik"	0.149225351777028	0.177742810729231	0.270359683182745	0.136477240134583	0.147911670162155	0.192784773866692	0.231178109852961	0.237017108069991	0.0595953282470411	0.221328690834352	0.324793740487513	0.191011743485687	0.2243384322578	0.137013349803268	0.0775819265143992
"Btbd1"	0.474522900234424	0.494426697798364	0.328458508077232	0.555048024714304	0.522446788506257	0.576604686166074	0.46699694544084	0.503857817027435	0.176370938323359	0.463628953528528	0.593293652049291	0.795976969633359	0.698251696544305	0.711306636933121	1.14660073641734
"Hdgfl3"	0	0.000296733474823767	0	0	0	0	0	0	0	0	0	0	0	0.118933483238894	0.0774665344571145
"Saxo2"	0.0106339934873575	0.0107049583481176	0.00259187285759191	0.0125636412814589	0.00457409961838796	0.0101749135379884	0.00816485131054171	0.00632979196832543	0.00885719440242982	0.00324091433971718	0.0316585556389561	0.0206189029781504	0	0.00657624764570334	0
"Efl1"	0.128640646472628	0.104653756107568	0.154989061462419	0.134993408360824	0.14111015392429	0.122433494040833	0.118616665079749	0.145744716642229	0.0314810329646569	0.212520460294569	0.10429310966684	0.113684695631681	0.132404409461842	0.227278187482617	0.175554652437809
"Gm36584"	0.000813986502150227	0	0	0	0	0	0	0	0	0	0.00421113626563174	0	0	0	0
"Mex3b"	0.0119206139186238	0.00537603765063773	0.00423873279072226	0.0172437389296748	0.00631617345103813	0.00390467808285717	0.0159720137771997	0.00281961379749816	0.00307266602702316	0.00578799165371604	0.108666946857641	0.0203300864344419	0	0.123625449191915	0
"Tmc3"	0	0.0019629070587256	0	0.00133878450683597	0.000834713114110959	0	0.00169110583730926	0	0	0	0.0127822316753927	0	0	0	0
"Gm16638"	0.0369950469014975	0.0150985234326781	0.00219909118067607	0.0190521945238797	0.00954074684995475	0.00388538051673667	0.00835811317503989	0.00508922956518108	0.00298689599679908	0	0.0756838025943079	0.0382071952358276	0	0	0.10798203178991
"Stard5"	0.109598227150017	0.0933506149892661	0.0509454955863395	0.0802872772894948	0.0876716500263423	0.0951168484049563	0.0488642271930955	0.077995158575257	0.0352951584081938	0.0457154274947256	0.34248812746229	0.486827905427837	0.0121915126443385	0.219148278398947	0
"Il16"	0.000313831351048988	0	0.00113140806902132	0	0	0	0	0	0	0	0	0.0123241724686808	0	0	0.255513484252912
"Tlnrd1"	0.238774922197137	0.252036255338057	0.397388560319079	0.227558952958311	0.195157748053656	0.211361255668631	0.3351732639968	0.171516923127934	0.130342851637419	0.104093435622161	0.189906712591943	0.214020844340726	0.144949405656736	0.183167711966087	0
"Mesd"	0.482537921037821	0.488186005482522	0.380149911948417	0.485154120851842	0.371124704338562	0.342402910665397	0.47455092829583	0.303037883569596	0.114741106810302	0.291866191886994	0.372942302249042	0.302169081719846	0.389004856119408	0.312582038319328	0.351676292624136
"Cemip"	0.00187310375822943	0	0.00261635999439052	0	0.00138683194744905	0	0.00328459325403668	0	0	0	0.0129260423560556	0.00318559397948223	0	0.0444611564788688	0
"Abhd17c"	0.359676345470032	0.374647490089222	0.514201130086777	0.34910068033548	0.336527134650888	0.321637684039292	0.419684834861698	0.302296554245942	0.229942146549357	0.35475204001592	0.511221375122773	0.374153296160985	0.36952328992093	0.449871446208379	0.0860407488986784
"Gm26708"	0.000731298218148014	0.00242530489447306	0.00289139710576056	0	0.00187258097648731	0.00227480986242293	0.000540238240742261	0	0	0	0	0	0	0	0
"Arnt2"	0.00908068302626441	0.000709242191739938	0	0.00295930511330281	0.000698670430171384	0	0.000784421637298182	0	0.000924163341064884	0	0.0311249703319432	0.0067792014100739	0	0	0
"Gm2115"	0.00193951226060204	0.00236397419698351	0.000950136819702037	0.00138729123385463	0.0127449231747908	0.0047475757914471	0.0017082119380911	0.0132546423723867	0	0.0035166887983615	0.0745261895047697	0	0.0332065918046359	0.0519707300848162	0
"Fah"	0.00676293780920493	0.00317484809299351	0.0119394465819149	0.0119593919847854	0.0139894999651376	0.00737780979996074	0.0125580941070017	0.00129334734459623	0.0187326344474617	0	0.0482340774176081	0.00799387440065327	0	0.147365880230334	0
"Zfand6"	0.749366820778092	0.749583394706862	0.935575050737787	0.689774850542847	0.769367070377684	0.880994864216057	0.933096850613237	1.2803672572277	0.262327963359213	1.71375663521727	1.20153870578438	1.19544669298901	1.13694883463494	0.88930857541561	0.918346827367026
"Ctsc"	0.154247149596238	0.197682389536297	0.234158714204916	0.278664118859567	0.442953187375143	0.579139866787525	0.310755677887988	0.628777160235848	0.0670549465269619	0.508905909786015	0.0942639583599574	1.79539318205658	1.05847469612711	0.0589177622389146	0.843101125432495
"Gm44751"	0.000957514323456765	0.000376824281712627	0.00621638906000904	0.000892269360415969	0.00172497989967172	0	0.00176619561640845	0.00199258955942849	0	0	0	0.0656693678666649	0.00629415348670927	0	0
"Rab38"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tmem135"	0.0997972587151705	0.0690543203518233	0.101139204894599	0.0971455978190676	0.0602376522992054	0.102702053460185	0.101960122556627	0.122785620172863	0.0366218234636803	0.24753348040676	0.152543412605971	0.141588423236686	0.119655287921551	0.340106732763981	0
"Fzd4"	0.00856433105525716	0.00695686458032401	0.00636324315199451	0.0100432586229025	0.00627173873759373	0.0145021988825424	0.0135779978466751	0.0197350245614373	0.00230295970522409	0.0337728810269298	0	0.00180482154466013	0	0.0187142557714765	0
"Prss23"	0.177159268266642	0.134820851589793	0.12169426825061	0.122739209747783	0.0559623749149767	0.0513139264238576	0.0893299062995725	0.0254142498137515	0.0691852625760283	0.00787720430086471	0.0115629638452268	0.0550774278603371	0.306905347420169	0.0407416744333236	0
"A230065N10Rik"	0.00764834169007305	0.00289834040949808	0.000788210887399346	0.000734471185887459	0	0	0.00104575981699507	0	0	0	0	0	0	0.0184971440409601	0
"Me3"	0.0229885544180958	0.00803441776051152	0.0113469313995704	0.0150289762377994	0.00381158572509092	0.00265779884843374	0.00711306019893464	0.00129299867079737	0.000802297008427007	0	0.0387069537245528	0	0.0212885262977777	0	0
"Hikeshi"	0.724504156459775	1.13143459403317	0.307378031873539	0.957808089294371	0.950252479079889	1.23061904189678	0.762688984300639	0.981805012337726	0.224791462620488	0.759583925230704	0.501071862454612	0.749862280130136	0.65973644499211	0.43768144851919	1.16639336882293
"Eed"	0.290065604174807	0.324660075942738	0.134381700986308	0.432646435703583	0.297890467912675	0.305499123702523	0.240541320066211	0.134607265577209	0.0902063414889186	0.0959632152175675	0.288659661343747	0.307179976144471	0.13415543361686	0.363736933917406	0.123128447596533
"E230029C05Rik"	0.11059241445584	0.0730654524397863	0.00376457377029442	0.0868155306596499	0.042904355859439	0.0220314364597144	0.0305887002122777	0.0138234938828899	0.0156660840079378	0.014464390168132	0.0619526245306961	0.0413170953614085	0.0101309451082486	0.0240772759137358	0.323492104546863
"2310010J17Rik"	0.139380435533693	0.124106502469842	0.104965550936868	0.109781107118366	0.10751346391593	0.0763820133510325	0.107059439503671	0.0939653166131641	0.0520973119618835	0.0880900526446282	0.0969299191640159	0.127679905507142	0.123643777876756	0.0777065891947473	0.292002711017439
"Picalm"	0.79774620735968	0.549541113443169	0.280889307194858	0.562803126644854	0.332595940702006	0.258460155139511	0.361919473104443	0.286691756995142	0.249931088213326	0.367232336327609	0.897654084476579	0.538743554134674	0.376526011541308	0.782108664251905	0.910300760624424
"Sytl2"	0.00219790372145303	0.00497746214622996	1.04511357279181	0.00450659486074573	0.0032246523365551	0.00404602948898486	0.424017550125662	0.0301138872611491	0.211876591969642	0	0.171699691499879	0.0336078068594172	0.0198274111261021	0.0934238099939552	0.224006057535761
"Ccdc89"	0	0.00269268477155782	0	0	0.00294851741173245	0.00243502736379305	0.00109837472393724	0.00123020598569024	0	0	0.0171251644015783	0	0	0.00657624764570334	0
"Crebzf"	0.335884255245207	0.259602512753851	0.248648507375186	0.301350747230502	0.321437395369432	0.19686744839252	0.243315294695543	0.201874504099815	0.276870504459052	0.163097357277319	0.536378648783768	0.367131168743897	0.19370688084929	0.490901858438911	0.812486884734161
"Tmem126a"	0.800793455326415	0.874033724027518	0.777404020822704	0.884335678047249	1.19381799867418	1.19149888172182	0.881028798756607	1.32021766515091	0.209937007199009	1.23848463413126	1.00845097871609	1.12547921761906	1.10274822794693	0.869955830827728	1.1285369432613
"Tmem126b"	0.135047925785719	0.185613953112275	0.124269528612766	0.170264311428526	0.170815213907015	0.213942740624058	0.149319825497408	0.166785577640156	0.0430920153284556	0.18827122375629	0.212571356635388	0.22681920757872	0.239060891323378	0.231771372948516	0.155163853028798
"Dlg2"	0.000638992661297084	0.000437614928620629	0	0	0	0.00101840989755917	0.00276817939448711	0	0	0	0.00997255552718918	0	0	0.0498435040337316	0
"Ccdc90b"	0.385828896015981	0.385829921233385	0.151359078083277	0.326579374441878	0.362527420411739	0.353827210517795	0.248251323429466	0.404487158517994	0.0489811180624904	0.474798080555931	0.245903285559181	0.279971051401713	0.35510026750113	0.165432216981452	0.0229475693934498
"Ankrd42"	0.00554006390242695	0.00558556840738878	0.00532345586252765	0.00387197820489375	0.00478706440839903	0.00455476206428723	0.00245997968718438	0	0.00245461786969471	0	0.00843152511100013	0.013055665973951	0	0	0
"Pcf11"	0.164285722276759	0.19495923640411	0.196787228796932	0.106067028319183	0.15276226585437	0.160327035981904	0.222988678196388	0.127220147528135	0.157007127943172	0.102429815992115	0.358772214991507	0.238868503480066	0.124800317010087	0.314916141942703	0.275179916482278
"Gm26981"	0.0103845425899503	0.00277907066847536	0.00045775339030471	0.00666654159799837	0.00320572917720548	0.00514073347669698	0.0046749627324734	0.010758533107554	0.00208177720487269	0.00821273012665824	0.0144358078485396	0	0.00414328472984126	0.0186089442029417	0
"4632427E13Rik"	0.507718875180653	0.357013083831446	0.270573206200905	0.327221983077193	0.33831667211638	0.274610583222246	0.303024095246913	0.329407288336161	0.212861538217853	0.207370482767198	0.707515221389162	0.330545933935799	0.312465815231924	0.604525967163207	0.334555357047168
"Rab30"	0.0138788826398246	0.00242099411146132	0.00705618945730748	0.00470544258159009	0	0.00341967100715269	0.00716343739608004	0.0063407212076738	0	0.0231001285501757	0.0457561677120365	0	0	0.102697767198934	0.131192275398824
"Ddias"	0.0015780793120384	0.035728518299735	0.00121338960872553	0.0342214680739232	0.00897941318430617	0.0443601229418436	0.0212852198504164	0.0141165927354891	0.00738874433359165	0.00285794961549146	0.00255160363185055	0.0118087053028644	0	0.0215849029124308	0
"Prcp"	0.104602228752409	0.0888219473595469	0.0583672621015917	0.0975952115446099	0.0734494089860093	0.070686761033654	0.0785572387598159	0.0388721666663814	0.0249411081069888	0.0377423989288718	0.0560786345888417	0.187907072058103	0.105299082257984	0.230428001251878	0.17724178356296
"Gm26862"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tenm4"	0.00435038974624046	0.000394885194237709	0	0	0.00174830493095419	0	0.00309563020839783	0	0.00089221681796582	0	0.0435837300877775	0	0	0.173913784253566	0
"C230038L03Rik"	0	0.00068472965229976	0	0.00314582057745148	0	0	0.00237497563642079	0	0	0	0.0334571610873445	0	0	0.579970995950237	0
"Nars2"	0.0604915559609221	0.0647918997598808	0.0455070924158846	0.0697958971968359	0.0827962255100958	0.0596677483249373	0.040795920226466	0.065196971033338	0.0123443367406744	0.0363573108691817	0.0816234977844484	0.0453168163745566	0.0686263648366955	0.314014671589995	0
"Gab2"	0.0253148283284648	0.0161774870491466	0.0173426583613977	0.0266844817174712	0.0130970673901352	0.0167221564291301	0.036802315876278	0.0231426965727408	0.0240989366671922	0.00785475243728221	0.142523749603375	0.052673356619359	0.0252755703445385	0.079143960986713	0
"Usp35"	0.00379647517003977	0.00184010126797214	0	0.00485490816867999	0.00118269308440325	0	0.000765377739937502	0.0018820783791541	0	0	0.0130906501340483	0.00564458317575539	0	0.111314308753315	0
"Kctd21"	0.0133336725548722	0.01285478795096	0.00696916824439896	0.00989280655007949	0.00219533177922237	0.00871921322266086	0.00914356981989623	0.00210820354705247	0	0.00324091433971718	0.0508582112751034	0.0494703346311982	0.0109268255889199	0.0105376742931328	0
"Alg8"	0.108131182472906	0.217795336418803	0.0883929245935032	0.174810401753536	0.148044920360683	0.22610841115535	0.206126958521774	0.124576778464672	0.0698962616433623	0.0351924135898201	0.0213604865791666	0.043987567719549	0.0783439870088046	0.0871068874778504	0
"Ndufc2"	4.61848602574485	5.78050845884525	2.27697913108863	5.31414759796869	6.08738876094833	6.71057178679546	4.50563558649169	7.5594184544597	1.08205153430295	7.63803699728745	3.24792372916887	4.73160552275773	7.21331662520043	4.02409245513981	2.28152426891472
"Kctd14"	0.162828408950844	0.115116142400855	0.705802195550519	0.0909623348660948	0.0655820706813365	0.0277120795742956	0.408531367925228	0.0499089739417516	0.173401856809018	0.0452928570467455	0.0520504391727487	0.162615787743767	0.005753965057321	0.0531661883447767	0
"Ints4"	0.0840660535969256	0.0901043203735857	0.0985123015138506	0.0812844430978215	0.0744389551975207	0.0787696150923076	0.0896318830354074	0.0510973897524255	0.0560717420082702	0.0439832602837506	0.107223881650823	0.165026983751701	0.0503689577971735	0.106000544324383	0.117304804804805
"Aamdc"	1.0500990332637	1.01869728306252	0.630959035070021	0.938464420493387	1.33840490468165	1.60752039931651	0.912663400150628	2.59732174474562	0.243145159132572	3.4513694183842	0.309553013771594	0.833314482235004	2.41048599966434	0.33314693350611	0.522256778846571
"Rsf1"	0.300343793478748	0.263896535159684	0.315881428726105	0.222480044154538	0.193748552206235	0.194735406457617	0.238329610217574	0.144061130475363	0.0983635727635158	0.124290888366705	0.756228308063527	0.437365417182285	0.134778692874652	0.848097464210308	0.475144857200069
"Rsf1os1"	0.000427503670974023	0	0	0	0	0	0	0	0	0	0	0	0.00673803594337894	0	0
"Rsf1os2"	0.00169143365140514	0.00217541402420625	0	0.000619713687318749	0	0	0.00291763382144104	0.00177110896216557	0	0	0	0.00205732615902555	0	0	0
"Clns1a"	0.573813285268487	0.717298077582478	0.551190836601652	0.657203834295225	0.698641217733309	0.603674115686083	0.597206957854109	0.464224166051545	0.176706899663147	0.477081295195142	0.564325972827406	0.455425969884552	0.405941888219144	0.462292514144216	0.476214468561221
"Aqp11"	0.255528022815453	0.313904262860876	0.213487736182957	0.265497538608694	0.351019714863452	0.545539490810048	0.299284256343115	0.827156728372711	0.0595387948382051	1.1767876170726	0.191214974883581	0.201137693181289	0.82050925995824	0.285968331230627	0
"Pak1"	0.228402310249179	0.197270613324129	0.325962514121628	0.186742075137162	0.192486430800702	0.208625167421134	0.272799697805867	0.2189696012584	0.144216293607254	0.299536270334459	0.352129537939378	0.362786475358627	0.362205124747828	0.493475862911951	0
"Myo7a"	0.00861639698728036	0.0122875969581207	0.0152793925663139	0.00794585824918615	0.0212827123820712	0.0370538892299715	0.0170372865477564	0.0930411297072227	0.00628944676096712	0.187925361352201	0.0156734053502461	0.0234428918862163	0.106815029852292	0.0619424684575671	0
"Capn5"	0.0208745379017604	0.0243753997490674	0.0724073337071027	0.017011504359728	0.0165546917903204	0.0213289050745367	0.0311714189107841	0.0220959355709036	0.0082816866400957	0.0146720025551687	0.0662995001587743	0.062456867591717	0.0356896553310324	0.0820332601473463	0
"B3gnt6"	0.000989096203453133	0.000582168956608852	0	0	0	0	0.00607746081574079	0	0.00219921549584832	0	0	0.00824119123354427	0.00892025729182283	0.0312406278116565	0
"Acer3"	0.0683548324083789	0.060116300044587	0.208419935965997	0.0732342231731805	0.0812081454266316	0.0892204298570582	0.116515486231309	0.10562007982108	0.0243871487647455	0.0942661737632698	0.0507454303074059	0.233798782075529	0.15934178137456	0.112761120781856	0
"Tsku"	0.000936189685511416	0.0012016360522829	0	0	0.00234150581302233	0.000898675585842121	0.0028332738987874	0.00573492990224117	0.000741018705090561	0.0106996018587567	0.00812448003327787	0	0.00787624329770395	0	0
"Emsy"	0.133402579379949	0.105112115800863	0.144931618587333	0.128291673596012	0.0546727960532807	0.0757561602788867	0.121297668813545	0.0557459661094427	0.101908133259776	0.0482944755010713	0.328780763224125	0.142266060351599	0.0608640650015428	0.264220910381291	0.133205456095482
"Thap12"	0.428790702448701	0.399491757841758	0.14394742522979	0.536021531361976	0.372113868742131	0.380835335146516	0.276167149819925	0.201256672122832	0.15088569600799	0.160792250761225	0.370188820043328	0.299909751532878	0.182772771841531	0.382577734839116	0
"Uvrag"	0.0991952510444971	0.076051567079323	0.108600767152151	0.120108921347447	0.0768083516606225	0.0816483078479883	0.0822477827934688	0.0578659266532049	0.039504786182152	0.0681827859543354	0.167944862688528	0.0994824377085159	0.0992050497205606	0.195118225312847	0.785604416784149
"Gm45187"	0	0	0.0017612852591696	0.00118910673588536	0	0	0	0.00111409130535293	0	0	0.0656999536749344	0	0	0	0
"Dgat2"	0.0274140413100985	0.0202005824960464	0.119257813030016	0.0229439377969147	0.0337482571846769	0.0340449710140991	0.0376630067453031	0.0628962466689765	0.0133670086999553	0.313982642931656	0.0555490483440179	0.0229775480967026	0.116781726211425	0	0
"Mogat2"	0.0362037929561534	0.0725416127416849	0.0183082100453713	0.0406589624761535	0.111860490856453	0.269622309458549	0.0969787752113851	0.782041359587429	0.0258011842316406	2.28940533259846	0.0774956120969196	0.072187039860802	1.18903385475283	0.0455693104362619	0
"Map6"	0.000818942064435017	0.000265397429997447	0	0.00262987280849536	0.0042393391123697	0	0.00129916786551567	0.00154366368508026	0	0	0.113946291046001	0	0.00567145488697925	0.0631044502553099	0
"Serpinh1"	0.00125683800144523	0.00223125254825796	0	0.00137153478308217	0	0.00118717555975921	0.000668367841053572	0.00242761754827621	0.000981707645107189	0	0	0.00550025356168919	0	0	0
"Gdpd5"	0.0378862534840066	0.0254101980112603	0.00478538797455921	0.0287174395284306	0.0436534475260208	0.0432446169578413	0.0193154329740888	0.041820226326305	0.00568475251182561	0.0265085608529995	0.0981731900951777	0.076493724313096	0.0231231928847064	0.0654870335222303	0
"Klhl35"	0.00110613034037713	0	0.00116721307801559	0	0	0.00076287310216244	0	0	0	0	0.00847894508356848	0	0	0.0380100954813598	0
"Rps3"	49.8703296405612	43.0470303140451	22.6760004654023	44.5552798971423	42.1392522099179	35.030573108652	34.8716701143134	32.9180405544161	10.2963003382759	24.6162332475546	28.9443633506111	33.0066204904576	28.9454426976163	23.9213126053551	27.8707975399304
"Arrb1"	0.0951689355256159	0.0770832544137894	0.0822453061523262	0.0806021499293312	0.122082775336507	0.128757912778052	0.114893404126783	0.11511471634393	0.0158421135438551	0.152994375582249	0.0236878372073443	0.200359126664867	0.138663039980838	0.0921316361898702	0.265807821565782
"Slco2b1"	0.0316883134299689	0.0654764076482041	0.000932998051153671	0.0364892473010199	0.0695573206656897	0.114135211751473	0.0491438128216409	0.156349027441745	0.00488725888578297	0.129606373354295	0	0.011487668134047	0.149413340576765	0.0234345706786652	0
"Gm15635"	0.00344657424829087	0.000646287069463599	0	0.00104732462549003	0	0.00303388880873711	0.00164347963440504	0.00135128561313233	0.000934956742356401	0	0	0	0	0.00842874674650376	0
"Neu3"	0.00427401184888695	0.00392043616589635	0.00115122596355311	0.00135216061940917	0.00664285308873592	0.00467999122903485	0.0016832969506753	0.00974565545903708	0.000613187780541075	0.012952436887676	0.0141582094961943	0.0052090849533577	0	0	0.157179481277517
"Spcs2"	2.11261251795091	2.59965563042478	5.72670034388127	2.20391665195904	2.80159257467544	3.49089342999939	4.56214071023416	4.58726885693971	1.32784175611756	3.85214499885156	3.38782746551372	2.52003743415176	4.40157309164109	2.80353328292095	3.83153777358761
"Xrra1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Gm38405"	0	0	0.00229429363287631	0	0	0	0	0	0	0	0.0745994959761477	0	0	0.0371714047817295	0
"Rnf169"	0.0367396125786556	0.0453273098628943	0.0577320741671053	0.0277725306303777	0.0266174764407098	0.0199367587735893	0.0318642124709175	0.0178074481814037	0.027875941048893	0.0114780005490191	0.121930612870125	0.0487522534786062	0.016045871027792	0.112645293273725	0
"Pold3"	0.238449063216756	0.218228024213051	0.111865420821397	0.491825477789896	0.360975092355898	0.304594555450526	0.203117359669964	0.0840395596419212	0.0598974310981028	0.0538529943033102	0.239391786058042	0.321127398073418	0.0901901899921825	0.0928091178901182	0.220597834702575
"Lipt2"	0.384687213318033	0.343712883443404	0.100777593902881	0.447035046033319	0.40045956315173	0.216645403957415	0.181652806214319	0.139193623598545	0.0944205436368093	0.0397928166606473	0.0953248779623959	0.0900621598734622	0.0747735592611888	0.0903974589426312	0.0780859570214893
"Gm34821"	0.0101124374005162	0.00998776788357766	0.00157703635187174	0.0102605023164291	0.014665859287746	0.0037471855527313	0.00202543375022558	0.00133697167892893	0.00528135278619183	0	0.00503577413948691	0	0	0	0
"Kcne3"	2.01607477136686	1.90586991392481	0.325172049557614	2.01856617016201	1.77756193219017	1.13006628720187	0.820975802062643	0.63344267063768	0.368884585594997	0.152536363086114	0.30890401745779	0.408830635692108	0.660929410128144	0.418518416421217	0.169836956521739
"Pgm2l1"	0.0641256316666086	0.0795765236895033	0.0229256479713585	0.0946725826729803	0.0654926700357087	0.0618810618875311	0.0574722629017645	0.0231316889117349	0.0544578051197334	0.00897363270528096	0.197464664115	0.693975959843219	0.0188591489422058	0.171117680395032	0.0795975547631177
"Ppme1"	0.148283004879689	0.106882658481444	0.0838031448123658	0.123699589340458	0.131648267404254	0.152874889868939	0.12422799165997	0.194217021638757	0.0292163426501908	0.359611777286703	0.241243221562388	0.100166146646081	0.140917952007871	0.481447340425429	0
"C2cd3"	0.0861316086603345	0.0817336513856417	0.0287715885612674	0.100331892685901	0.077146771051057	0.0522140243887246	0.071657218123667	0.0595579873445555	0.0133315832023069	0.0381547274718721	0.121943749742733	0.130999623491896	0.0165078278684289	0.146412567769705	0
"Ucp2"	2.09629706150731	2.33164343236447	3.07944171927743	2.90195392828107	2.64529107664475	3.01602621923503	2.88741587859754	3.34138118054955	0.678098596360415	5.1965457445788	1.85689776750229	2.54660168411573	2.63489114666331	1.89460304388571	3.03879881030109
"Coa4"	0.278382581672314	0.29876890659716	0.331472525529292	0.262793243280962	0.288792782060211	0.404271697145138	0.342845368284177	0.474467298768491	0.100329439304424	0.420356339086583	0.22716877730629	0.301622917845437	0.506742945388123	0.340720943939544	0.252390534562553
"Mrpl48"	0.814366735235669	0.949913265616708	0.589986741462036	0.854826950533401	0.823726902675638	1.02956583425393	0.762294853655087	1.00742657888749	0.291417034602817	0.895817333540051	0.522979801256375	0.742597879009997	0.795189706641769	0.519250618261882	0.0774665344571145
"Rab6a"	0.361025537797767	0.326156101397525	0.612715781786957	0.347414148344981	0.388072957311228	0.396743682557479	0.569661954270605	0.588007414001622	0.143166230198562	0.712345191024016	0.972899383417319	0.527638358583551	0.59298833822415	0.820935174645571	0.634438534917357
"Plekhb1"	0.054166969806623	0.0206660130499041	0.00787086190563302	0.0209141452024067	0.00944170895890194	0.00173550978238479	0.00750418116755158	0.00199507615205672	0.01901613380546	0	0.0267294190055457	0.0236705023925606	0	0.190190139653745	0
