""	"RNA.0"	"RNA.1"	"RNA.2"	"RNA.3"	"RNA.4"	"RNA.5"	"RNA.6"	"RNA.7"	"RNA.8"	"RNA.9"	"RNA.10"	"RNA.11"	"RNA.12"	"RNA.13"	"RNA.14"
"Atg16l2"	0.0418935010690156	0.0233158113740797	0.0167359051355626	0.0321806060764012	0.0233412629230128	0.0069992651276609	0.0105570083213747	0.00451148791140313	0.00391306185101622	0	0.185587533890689	0.00330238666786874	0.0190526984656343	0.289817173168088	0
"Stard10"	3.05376380472646	2.74112901430332	10.9115655173381	2.60749446376782	2.77150025992908	2.24724830150135	7.55740322153936	2.37957776318982	2.21831339848322	1.64936061600778	7.00328063448368	3.10816981860067	1.87636418394476	6.89480414409595	1.08827382469126
"Gm45620"	0.00148165661352259	0	0	0.00112138436245206	0.0013006333303939	0.000473818540576351	0	0.00567037493521048	0	0.0098417761668678	0	0	0	0	0
"Arap1"	0.0337109842583592	0.0294837722471484	0.0773223476430116	0.0162579938161513	0.0408018489043647	0.0331574162556531	0.078012616976347	0.0598424515901501	0.0158671857702044	0.0783135982842052	0.226441215845811	0.113406951816603	0.0362813775777823	0.14142706276702	0
"Pde2a"	0	0.00193870835317175	0.499632604103196	0.00258554067404528	0.00196817480538028	0.000914460120119823	0.213798709804643	0.00401510409526449	0.0185694379382756	0	0.0663610940303371	0.6927019909883	0	0.205531082760063	0
"Gm35363"	0	0	0.00294642252106857	0	0	0	0.00397801984484096	0	0.00142061234642825	0	0	0	0	0	0
"Art2b"	0.000849609298667914	0.000632939073474669	0.0548827299926216	0	0.00165144938629664	0	0.0180347141459441	0	0.00310633481070617	0	0	0	0	0	0.736156960195551
"Clpb"	0.23538629806764	0.346600226299067	0.189064244263441	0.241600545169602	0.304583684518414	0.322755254335302	0.229735879047712	0.294337536404983	0.0794677292122122	0.212601861071075	0.232739633283004	0.233436605084546	0.237106602213725	0.295750865871541	0
"Phox2a"	0.00534616457248429	0.000370049701745491	0.00144828486141145	0.00297483269879904	0.00216965015259149	0.0004465791523365	0	0	0.000696796714018184	0	0	0	0	0	0
"Inppl1"	0.105361857679021	0.0963943479435668	0.258703259930228	0.113054620018189	0.0825922751353111	0.0712304077016488	0.224426895598767	0.106117623739604	0.053399984165155	0.072670721394507	0.460557998332358	0.263201404104485	0.0858810112699085	0.708312413749321	0
"Gm10602"	0.0112962596061532	0.0103985715193842	0.00385768187655373	0.00561750710067459	0.013264857757389	0.00852728107330865	0.012023589045619	0.0114637165176761	0.00965927955149794	0.00936377740113246	0.01837633894989	0.0310282505859613	0.0306480160866112	0.0324840319033673	0
"Folr1"	0.00105398956128738	0.00209504109533641	0	0.00629853412403119	0	0.00137402536945481	0	0	0.00183813122345279	0	0.00356160236490397	0.480554466046033	0.0119174345806145	0	0
"Anapc15"	0.302074488313551	0.679360735399303	0.217203219931469	0.529624634090838	0.577271124974377	0.739725743686507	0.493719876506277	0.469492591427212	0.122412856461734	0.2553867745696	0.166785021519147	0.379763525792641	0.187804875947221	0.311455577912995	0.590017721053987
"Lamtor1"	0.92348236944021	1.12884076414001	0.785248729467079	1.20670008137158	1.20819484162295	1.55692192894869	0.971722110264983	1.21335292881537	0.287713913879283	1.04523327383345	1.06983621565164	1.60277460064558	1.22432668798499	1.12557689258571	1.16567781620294
"Lrrc51"	0.120054483182518	0.0525139987689477	0.055337123571081	0.0493287283653334	0.0496399049438085	0.0193021790021785	0.0574783522498115	0.0474353821744876	0.0463630882324412	0.0161003806973349	0.0767108563375916	0.108369390693533	0.0781149087770152	0.0636160736061568	0
"Numa1"	0.238703261662777	0.197754211886308	0.177209993551724	0.213732936570485	0.144728671123783	0.199648498366576	0.272886469380095	0.0989308126048931	0.10965152370934	0.133650699760776	0.459666642301619	0.267527077606361	0.083892289379833	0.480108106424233	0
"Il18bp"	0.0049787158804967	0.00498223683311329	0.0166499386212369	0.00346704343031856	0.00472576175682732	0.00543220737763397	0.00701054924564369	0.00997763803030854	0.00286538346700059	0.002490485538117	0.0209221137480147	0	0.025491230544453	0.00443387408861718	0
"Rnf121"	0.131066629267236	0.154167704326789	0.21611077586275	0.179270008438924	0.145184098334401	0.201874486372004	0.213577746206455	0.289634255362029	0.0581537337781383	0.357158584359398	0.262934025675584	0.132357163217722	0.2608081298857	0.3333390724666	0
"Xndc1"	0.0551959889472887	0.0472136661308665	0.0201090985321885	0.0885633135156951	0.0894464620549156	0.0316123576346336	0.0370254502604729	0.0181618262315867	0.0162117182664959	0.00911189803544745	0.0236444734639163	0.0288597688236811	0.0159182210392634	0.0329026879272355	0
"Art5"	0.0031427615563464	0.0045568999785622	0	0.00235759790263219	0.0055837356150406	0.00149173063796285	0.00643719358958514	0.0124799206551265	0.00132517835292537	0.00577768519532123	0	0.0543872999241607	0	0	0
"Chrna10"	0.00588783191185174	0.00818489729813602	0	0.00438462530360666	0.00974655800612059	0.00777802460760073	0.00247650818984331	0.0113208919849336	0.00252110734802124	0.0109060387657604	0.00594539157835283	0.0155616875839263	0.0113413426175215	0	0
"Nup98"	0.12417759381107	0.173618759543014	0.110326029546488	0.155808802713148	0.1157563183382	0.116996425205773	0.146739408889444	0.102799208082421	0.0380068893626008	0.0788841962281153	0.130654349573755	0.152743763637643	0.115085890941466	0.167958799706005	0
"Pgap2"	0.306248289504788	0.316962486374194	0.233466725154643	0.280119903705493	0.361139285884199	0.391826242743402	0.252591418778794	0.442033259626252	0.0626304253530629	0.38267968483012	0.181013256209055	0.409386666953591	0.567070446655127	0.173118805533797	0
"Rhog"	0.187272822650175	0.211848807398888	0.16470860114604	0.210555742976758	0.246569902677769	0.265400751931865	0.187612238690907	0.27923635290013	0.0462053513036328	0.300979377561689	0.151469201822467	0.779576227480306	0.414400171134475	0.287112948478391	0.395959190595969
"Stim1"	0.112495352804837	0.0571651519099482	0.102902059853483	0.0939993559753319	0.0956782129455043	0.0859107791333782	0.0848760503618699	0.108385541363236	0.0632197609766117	0.131034672883701	0.152222173152674	0.0793087171695308	0.0987055010815162	0.645586780481755	0.283687943262411
"Rrm1"	0.17703323402135	0.37948506226549	0.0449717088411809	0.7667551888109	0.41457941498995	0.49131334608471	0.411512198049148	0.0804423670745733	0.0921842471807321	0.0103701979420759	0.160370176181014	0.097267614798042	0.0431439145782664	0.143813945282744	0.340136054421769
"Trim21"	0.0238838429070231	0.0153905929719307	0.00468035230592318	0.013327848785069	0.00982553619824974	0.00973872235917763	0.0171975921871031	0.0171111936596509	0.00191147664091789	0.0134245068330008	0.0295815948518462	0.0173325406286017	0.0202158266267297	0.0172453868412646	0
"Trim68"	0.0243426652102202	0.0311639286440187	0.0206228123989384	0.0410784373336618	0.0204575735297354	0.0195727509614878	0.0149274488447822	0.0175825808745662	0.00309460092543722	0.00251229776538394	0.0107516846423369	0.0515967083742167	0.00425876058994055	0.128541126497167	0
"Trim6"	0.00297222274626861	0.00186014888894009	0.00633860244640852	0.00521348275665482	0.000695633688203903	0	0.00258234584428248	0.00472702746161503	0	0	0.00392846269433614	0.0175596476098536	0	0.00461831475847137	0
"Trim34a"	0.0109157612194333	0.00698305817220948	0.0097530006039152	0.00688570365566658	0	0.00237095356402313	0.00532902087922445	0.00987630639570969	0.00131064476992122	0.00877809507263429	0.0088228993598825	0.0421566792504954	0.0640479744291743	0.00461831475847137	0
"Trim5"	0.00176675948043137	0.00257819690676919	0.00279821125099478	0.00226897979358154	0.00228331497212671	0	0	0.0143906823436586	0.000621086263727016	0.00402283940896998	0.00777710808235957	0.00990716000360621	0.0343087560470095	0.00707245589616503	0
"Trim12a"	0.0215786822270804	0.0167837423802052	0.0352209127619907	0.0127153272296657	0.0254960898820747	0.0272659860612197	0.0204874341826089	0.0484782870840542	0.00373077394017335	0.0677048215278383	0.00651967380872323	0.0981725189673109	0.0867955352819249	0.0452978337683261	0.738023921592599
"Trim12c"	0.0330220579807119	0.0162361056454968	0.0510766448902302	0.0324781412357962	0.0109179443821719	0.0271343195121116	0.0253029015450414	0.0349366817167285	0.00541342738871556	0.0534984362605957	0.0306834691022002	0.0393414456095593	0.0746778016612482	0.0653378304727557	0.962508657026313
"Trim30a"	0.00110352346359579	0.000311330341635549	0.00971416352822516	0.00816461717531284	0	0.0003769393340266	0	0	0	0.00637354001113656	0	0.0105179072429499	0.0159183073400867	0	0.263088660878716
"Trim30d"	0.0155201004331358	0.00866600776341162	0.0185861382038991	0.0186507620030711	0.0137583023813615	0.0146222989062471	0.0124806509499217	0.0134440642132863	0.00298531193591558	0.0877084649625443	0	0.00161553837735648	0.0703332241568319	0	0
"Olfr655"	0	0.00100628131707002	0.00137159159488671	0.00519314788371434	0	0.00159216887828299	0.00358108727539421	0.00239402145809313	0	0	0	0	0	0	0
"Fam160a2"	0.0553467746173378	0.0674574659800235	0.10763392829099	0.0578465801907308	0.038943037219716	0.0616105132027294	0.141354175165259	0.0816712655464543	0.0354301690040858	0.0720790497775355	0.309470161277865	0.164220951823932	0.132360327325505	0.792007673002696	0
"Gm45885"	0.00687189695598661	0.0031196953788804	0	0.00379717206384784	0.00171947164075423	0.00221564353250435	0.00261620119215056	0.00670645410778894	0	0	0	0	0	0.0106972636943486	0
"Cavin3"	0.00104387510289646	0.00551156677874647	0	0.00332143466974209	0.00143736170693128	0.00449928752768143	0.00242135440880211	0.000687827543476203	0.00087508292040777	0	0	0	0	0	0
"Smpd1"	0.0504498115590116	0.030429954714523	0.127255218371774	0.035808935457066	0.0272664567845168	0.040652897718829	0.0739827143210479	0.0416766983828782	0.026983581480248	0.0309863014025998	0.125344076587565	0.228098438970467	0.0477892688151895	0.13529828334063	0
"Apbb1"	0	0.000285847180151869	0.00137848401496151	0.00139895222395752	0.000856528554863309	0.00234298235673164	0.000641969830499422	0	0.000390727810255073	0	0.182199534898763	0.00682675870957876	0	0.178400245650812	0
"Trim3"	0.00317104016988652	0.00522145920512027	0.0256825609215402	0.0068083353825705	0.00833277158677527	0.00335738252779137	0.0184216105562179	0.00553647634134164	0.0289240324765039	0	0.0827564467368354	0	0.00905596131293327	0.0602827974184782	0
"Arfip2"	0.336474258903696	0.382620926941087	0.791880089787433	0.393913123225545	0.392480847596514	0.389460113852957	0.595021787083208	0.420010810439583	0.217779529422309	0.319313712395336	0.650713512972998	0.259236195729845	0.298889747715978	0.690617611707338	0
"Timm10b"	1.79338751904122	2.33096256087075	2.85535504966397	2.20891087281152	2.32494712539977	2.50521960674125	2.6630965346449	2.37984884165633	0.822271820350976	2.16676081832041	2.28880035880518	2.67467604343634	2.03733323182717	2.1794425981978	1.45485458393008
"Dnhd1"	0.00493191215388327	0.00519351199227789	0.0114362574562092	0.00137724020461881	0.00115890754884564	0.00486311494060218	0.00332779588098737	0.0103769971049442	0.0212807973219278	0.00184982937173875	0.00728570244587773	0	0.0043616943786919	0.0047770000821644	0
"Rrp8"	0.265175209220568	0.239779300424209	0.126448286873926	0.309693169860643	0.287868685226592	0.245634665949554	0.151206129629854	0.144104827687563	0.0291092808906569	0.0649440133125253	0.135851177016957	0.202834633029704	0.0496647334585592	0.0769217868098141	0.112271247333558
"Ilk"	0.160432786548996	0.208090800782048	0.279075862822329	0.188754268639643	0.187987613243193	0.193957668311307	0.208950876334634	0.125588825521669	0.0780079173091918	0.156571201276598	0.299334967008713	0.292212273503258	0.189981022609348	0.234587851529494	1.31111856609041
"Taf10"	2.53485662439855	3.21818224970497	2.32500331894489	2.9668293942009	3.35205786524378	3.50241974266185	3.13598478040665	3.20909369350705	0.924199501261611	2.73982998553152	2.62931288326724	3.00568832626193	2.61847820884909	2.77540877261755	3.27380594204003
"Tpp1"	0.0973613566283328	0.0835020727886692	0.170959151356461	0.0849060951602919	0.0716759775277253	0.0770883852116902	0.128491939681862	0.066799119059848	0.0520700813256552	0.0634708152170269	0.257876332343187	0.135051517205107	0.0844766820118064	0.269649485846431	0
"Mrpl17"	1.57404522815677	1.98356873554627	1.68739517069011	2.02181353131412	1.96696875261733	2.13178832359002	1.91880821887936	1.87054032369008	0.544833928529507	1.7679170936391	1.18423511905334	1.81363114357094	1.57977487382517	1.34627620050317	1.6534448763497
"Gm4070"	0.0091715497911372	0.0252035637624488	0.000812685566590561	0.0131010464367834	0.0114379739454111	0.019945957404107	0.00925228562765121	0.017070085101141	0.00342320400120043	0.00323992442888094	0	0.00732545992900164	0	0.00487047459852678	0
"Gm20663"	0.00876926245335447	0.00491564730889457	0.000477717329019355	0.0057546254158487	0.00392531970582096	0.00292277490051157	0	0.00598401364922601	0.00120361406788937	0	0	0	0	0	0
"Olfr1532-ps1"	0.000535031738082703	0.00411140178454084	0.00162712402736627	0	0.00121255067552411	0.007788907122014	0.00149246603147312	0	0	0	0	0	0	0	0
"Ppfibp2"	0.16402682192557	0.0914724372236744	0.212038543817076	0.0882039131043072	0.102704660638761	0.126853146102399	0.18105384556968	0.250518271147682	0.0467730685034336	0.259582006230884	0.0878832814895929	0.315304360899982	0.287404054911867	0.0413282100185331	0
"Cyb5r2"	0.00152771115259696	0	0	0.00146863171548374	0	0	0	0	0	0	0	0.0270163866544402	0	0	0
"Eif3f"	11.8337366672177	9.24721946593484	5.72177902157921	10.3808531164474	9.71774267263666	8.33104194839504	7.9922331256431	8.48218085052359	2.20452350369511	7.18387756552183	8.46339450503392	10.1594167304433	8.86836911971199	6.53970378316402	9.99385550322288
"Ric3"	0.0168306890326455	0.00683256545951942	0.0134522724413439	0.0166714113783014	0.0114064160716356	0.00409956271463034	0.0194845026670044	0.00507383324218178	0.00429716738782927	0.00581706445056284	0.296340806856597	0.0665235285582381	0.00963057786232642	0.159465152927225	0
"Lmo1"	0.000417084863756727	0.00188152353558633	0.00312805655987834	0.00326221374092211	0.00301358886130824	0.00417803423236098	0	0.00349894113313894	0.00120361406788937	0.00197347725508259	0.036346010471646	0.00583957632705832	0	0.131820002447884	0
"Rpl27a"	65.6936518139342	54.3642329246929	34.2402786473027	60.2392514784844	56.3381801570101	48.3037408265345	45.6492128869085	45.421912673253	12.9970782677999	34.7045960757253	32.7595618053706	36.5702441703012	40.8259971026329	24.8925414003514	39.7287102001959
"St5"	0.12761426692319	0.0870799010914742	0.0713510369136342	0.096351083057235	0.0830829546606717	0.0553288011994336	0.0743701768786352	0.0134736786520987	0.0545848589103811	0.0160805467289307	0.0597386130187428	0.131662767835306	0.0141433625343313	0.167620815065547	0
"Akip1"	0.203702928357501	0.196359073449238	0.0493723653330726	0.35100194375122	0.326082038366766	0.22053401438029	0.159430935704389	0.0837270631287395	0.0285324590228738	0.0323662281766263	0.107337323943714	0.11360985122759	0.0495028686779088	0.102120076187736	0
"BC051019"	0.000858819960762234	0	0.00122749899086879	0.00153462498650431	0.0021005183174798	0	0	0	0	0	0	0	0	0	0
"Ascl3"	0	0	0	0	0	0.00165749614398653	0	0.00271859694299211	0	0.00232411100984229	0	0	0	0	0
"Tmem9b"	0.152179142004034	0.156833366372301	0.664282530205583	0.167296521967051	0.21512331961921	0.331640460085645	0.498052810843394	0.468408487367435	0.0940118795254943	0.736378036162429	0.226952662274725	0.441287498688858	0.690189515489292	0.362212590715314	0
"Dennd5a"	0.00947973065010543	0.00543683523742449	0.00304978174886123	0.0008481972119588	0.00181417644643835	0.000741822152589849	0	0	0	0	0.116333964193236	0.00996923494097216	0	0.0680750245225221	0
"Tmem41b"	0.112973442607869	0.12673356027336	0.293833989880281	0.168177695576379	0.129717679215183	0.225883782268589	0.222212462875191	0.245414652710587	0.0529187779005877	0.369400421129427	0.273450167398524	0.157851387391853	0.220942259621996	0.248547853894969	0
"Ipo7"	0.365255685065468	0.288859378276334	0.248352860170942	0.315700945348678	0.310250681011028	0.233120385576872	0.319594944723295	0.172808074799605	0.0958862072463146	0.14144791385514	0.464282673584311	0.265077274742254	0.115490788178498	0.342005432827278	0.35650623885918
"Zfp143"	0.0732735454781697	0.0642364629062673	0.0376486482024683	0.0546608133913471	0.0476340950762497	0.0903371391169009	0.0444998372310559	0.0494451982685199	0.0330748222402975	0.0297740471194083	0.110354195711321	0.111905423596174	0.0425107411793234	0.0499545131999147	0.279876854184159
"Wee1"	0.174211266020668	0.192438272290739	0.0484397176619893	0.299138481473493	0.160496976794579	0.155338430577623	0.139001021968348	0.0240984836728259	0.0572303091514783	0.0216830694864813	0.0534180255305832	0.066106398875264	0.0120285684557862	0.0448600478439656	0
"Swap70"	0.271082546823564	0.188218388503656	0.0621795428653471	0.198782532497131	0.182296885146163	0.162149931909971	0.103804703927261	0.119555208977454	0.0546613687926478	0.0786080486618334	0.0995155609944933	0.300038610421166	0.0771241832919449	0.0950703857495352	0.49825610363727
"Gm45515"	0	0	0.00215394500657506	0	0	0	0	0	0.000831766908303271	0.00622140574703994	0.00332585017044982	0	0	0	0
"Sbf2"	0.136332700702377	0.101031530100531	0.115804172322919	0.132243140093081	0.0795741803786258	0.121478118333985	0.125112623819009	0.0570469399655006	0.0259848841510203	0.0961390055981241	0.212374147243923	0.130139785994274	0.172516360208752	0.29748152026935	0
"Adm"	0	0.00304363629156442	0.00222312798119983	0.00196676056637197	0	0.00252777915917026	0	0.00226526425666713	0.000498438864554273	0	0	0	0	0.00889201887953448	0
"Ampd3"	0.0377030127396349	0.0278332859516682	0.164317685419035	0.0282455054952447	0.0303743833476256	0.018684405367131	0.133093421070769	0.0164849505391688	0.0241524198798874	0.0135599768035758	0.0978801896712731	0.266031032759592	0.0244352155385606	0.0365303064761749	0
"Rnf141"	0.101296595198392	0.168643922773576	0.235909057289749	0.132641694188478	0.0970259642301658	0.188024730489463	0.30817481937793	0.160973397555823	0.0578934193986795	0.104514431082661	0.51319107849186	0.127398133164917	0.118419484368086	0.568908513505812	0
"Lyve1"	0.0105530114738039	0.0105913984825589	0.00950164536432572	0.004158985784322	0.00692790171214898	0.0236497078819778	0.0113265393445782	0.0187687485659317	0.00463526016986827	0.0280735429510283	0.00895475609483087	0.00351440854788505	0.0154789473879741	0	0
"Mrvi1"	0.00123128386954104	0.0005565873757857	0.00119908663173088	0.00209192198051458	0.000815971699490352	0.00044670273523232	0	0	0.000794160190687392	0	0	0	0	0.008530734530366	0
"Ctr9"	0.115601224625537	0.144841395969697	0.176181850277471	0.157441005583406	0.120951842328306	0.148365512629816	0.180299114838491	0.122801048121576	0.0659089831575112	0.0966477613819135	0.52754561312725	0.192246165595855	0.144695429025064	0.361777373932259	0
"Eif4g2"	1.35997239349832	1.55698203943126	1.60585738234782	1.36947371411257	1.37320896898765	1.59134140952037	1.83315774652147	1.50678052541154	0.671919768514569	1.26014816570998	3.66314986244459	2.70933699805927	1.12868522782992	3.87954249062414	2.52291377664427
"1700012D14Rik"	0.0738893709436082	0.0565932933996348	0.0198302585310529	0.037437435588417	0.0311722701150353	0.0394814863596488	0.0387583650537113	0.0392754941909326	0.00677346281826584	0.0135755070563425	0.0161114832125842	0.0261552240802436	0.0284400698615102	0.0406555636827406	0
"Usp47"	0.198539336396727	0.216256604831234	0.305020325417121	0.173723355834698	0.179214746774027	0.185027260183185	0.292034202830774	0.190670976560758	0.101910213033975	0.162249540546149	0.449845781143706	0.282761044785566	0.199903430877756	0.770332251916168	0
"Dkk3"	0.00147053633401174	0	0	0	0	0	0	0	0.0138852042473372	0	0	0	0	0.0160834796929985	0
"Mical2"	0.0286255462139788	0.0236352004551924	0.110348197743025	0.0114067774439539	0.0208765011374063	0.0343534588079039	0.126721814875099	0.0860044039887899	0.0126193331309219	0.16046998515061	0.640510551669906	0.0724337047808187	0.108023492352832	1.57588239067338	0
"Parva"	0.230351384422713	0.215768062987139	0.3451642041575	0.26780320476814	0.21581041934844	0.237236791768112	0.389256843753717	0.200834828360591	0.0581797063469851	0.150917638006861	0.393908917038887	0.280957706368594	0.230588097677876	0.373775472462296	0
"2310014F06Rik"	0.00297247355083727	0.00190810448115033	0	0	0.00150644562891243	0	0	0	0.000892612152700232	0	0	0.0175757937661802	0	0	0
"Tead1"	0.0916673986187675	0.0726082972461168	0.0855462301998757	0.0832320184035493	0.064563117625979	0.0454504228933049	0.0945778241043985	0.0189296017139973	0.0411516126094041	0.019142969367166	0.637815464040701	0.335320979234967	0.0228569169852106	0.316770695127728	0
"Rassf10"	0.0631356251991711	0.0151931652126489	0	0.0182461245976377	0.0100373238983649	0.00128724481980503	0.00730355292563172	0	0.00596845735433207	0	0.0276397241440225	0.00867867216315904	0.0042422368126887	0	0
"Gm33586"	0.00376282443560151	0.00133515225130416	0	0	0	0	0	0	0.000427467487677822	0	0	0	0	0	0
"Arntl"	0.0482066763890222	0.0684133266891059	0.0527459994820819	0.0670248745558665	0.0511797342209814	0.0896131021851764	0.0380040298001824	0.0574014137793191	0.0225796651879166	0.0403548725249425	0.0378297874109479	0.106840894899407	0.064580620027975	0.165970929508612	0
"Btbd10"	0.0304568158963916	0.0405169964124107	0.0393052889639422	0.0313467331345246	0.0399493553749352	0.0539993356773291	0.061021580968283	0.0283821390837184	0.00755845979293843	0.0339508706017742	0.183816215047379	0.151376529092746	0.0386705006434749	0.0775558247603807	0.235571260306243
"Far1"	0.0134028101227813	0.0062022899973009	0.233445530773618	0.0178178889360031	0.0118285863677405	0.0034455592323171	0.0991386719123007	0.00310657966279053	0.0123667908907065	0	0.115961295866802	0.0319131744697422	0	0.107574094386976	0
"Spon1"	0.00161618669154301	0.00367420024610932	0	0.000700587084971335	0	0	0	0	0	0	0.00929907783588496	0	0	0	0
"Rras2"	0.147883745358208	0.128127906134201	0.115287575116142	0.155175812786355	0.105548391932058	0.111682714452592	0.139145438967255	0.118454763725118	0.0360101190525139	0.133030632748454	0.22876668739439	0.11946156488719	0.1359852128585	0.124996578879597	0
"Copb1"	0.400288107852441	0.377462173939054	0.942567687988953	0.30916716022668	0.368698706484056	0.383021922838441	0.6757245706575	0.520233668517782	0.186893040207197	0.525280419430146	0.794970299255305	0.519316691614455	0.537736672792882	0.823572947808803	0.258397932816537
"Psma1"	1.58886205761763	2.11930810665774	0.96463361707953	2.14967129068171	2.26651696504812	2.22680920675244	1.65572885705662	2.10191431737727	0.418359935811511	1.74510387035308	1.67038144730809	1.6803308281881	1.59275528568238	1.39134640498385	1.21803894521964
"4933406I18Rik"	0.00129627642005786	0	0	0.00249921433844269	0	0	0	0	0	0	0.0238678754970047	0	0	0	0
"Pde3b"	0.0586335097252322	0.0434433744829247	0.0168844853380636	0.049916997838639	0.0291475124863712	0.0244291645433793	0.0495293411507463	0.00781943031244901	0.0105841042165818	0	0.334454990265148	0.0717001646716385	0	0.11968446398448	0.795324968674561
"Cyp2r1"	0.0134758227083317	0.0109134983194968	0.0259467577739335	0.0225886454899552	0.0255540529965249	0.0171540044098958	0.0109594239199967	0.0108163723664763	0.00814660408408342	0.0231668693318063	0.0154739353285268	0.0157570281505486	0.00914177939728404	0	0
"Calca"	0.00056807672398788	0	0	0.00165731718797026	0.0018851488164753	0.00253297482833086	0	0	0	0	0	0.00465140293289561	0	0	0
"Insc"	0.264973838653269	0.208909515925606	0.317867738527533	0.21270175270835	0.22432214892118	0.189382654856979	0.258244170289236	0.335610524688908	0.086975264523704	0.094017496261312	0.0642766819829423	0.0985972906059797	0.139453891446484	0.099483460031294	0
"Sox6"	0.0684682066358598	0.0461676202745482	0.0882433773101561	0.0449658295323267	0.0213184944787782	0.0442661947888245	0.0680224865100175	0.0385555969427547	0.0390906094558952	0.0606416210141265	0.0876657271749444	0.0915728499919156	0.103736099166953	0.0619106593073001	0
"Sox6os"	0.0306116788053364	0.0213180509854903	0.00777711036289185	0.0111288943559067	0.0189015031686138	0.00257602532967695	0.00863069727797614	0.00314821319450621	0.022380764701071	0	0.0153708739934944	0.0078173430883352	0.00454903587733616	0.00591381443396517	0
"1110004F10Rik"	1.37672639772026	1.61156489505698	0.789914024810368	1.53726718826088	1.52231196794249	1.41026281213884	1.36582165006158	1.13313883241488	0.307194402948592	0.792209962069104	2.05468628286109	1.94705469825304	0.859098541061883	1.55357199148119	1.20463631632713
"Plekha7"	0.0678977732282441	0.0657476775215907	0.137209557968536	0.0729729225984602	0.0758395863724487	0.082665839754835	0.107738696623345	0.0949819745912851	0.0532320856708558	0.0713987263979067	0.0873510108118227	0.122641686594641	0.0888210097826694	0.125936560002951	0
"Gm44867"	0.00182989514087065	0.0149476433520848	0.0219740899349343	0.00802967242540038	0.00574167859522364	0.0170754860412086	0.0221214614073912	0.0326098677555554	0.00265414250027737	0.024084358628947	0	0.037513233378997	0.0240101549673432	0.00664317639493418	0
"Rps13"	50.6023720277604	42.8113434593025	22.5534339426518	43.9372296136434	42.8179081034297	36.8955313908957	33.2386532547751	35.3098349213827	10.9585579391391	26.3184551421068	27.2583483042254	30.9326447813313	29.4975427173541	22.4819772455591	44.5349163806455
"Gm44777"	0.029845591418707	0.0323014381733228	0.0126086633333076	0.0254875304854639	0.0294189610913103	0.0169658795808724	0.0025454854580738	0.0142008018659795	0.0102748652255335	0.00886247474896668	0.0295673077467139	0.0205003091680382	0.00831864953859978	0.0388360113035143	0
"Pik3c2a"	0.241819495653489	0.206641895894923	0.0486280339587388	0.194492788228961	0.181336709595386	0.16731622617979	0.125420693077265	0.177534789122817	0.0382882545600433	0.205867375276727	0.641656192829938	0.317540736525538	0.207090834441063	0.585972949980337	0
"AV356131"	0.0700742001436127	0.0503314760241354	0.00639740363284729	0.0323636503418896	0.0461046677601167	0.0232692809566081	0.0189014446574532	0.0715638871913823	0.00910287640273749	0.0587981097568901	0.0988814417292545	0.0391344824294812	0.0815047386652754	0.0298470632702127	0
"Nucb2"	0.0331714142280611	0.015796493130593	0.628912124603424	0.0268832050590318	0.0240577457582932	0.0186102683442277	0.232795191089745	0.0213300511886774	0.421679441099837	0.0225695936605954	0.385920660450698	0.0280834269005209	0.0394488584537061	0.247424497368594	0.668002672010688
"4732496C06Rik"	0	0	0.00243573283901268	0	0	0	0	0	0	0	0.0130187848259018	0	0	0	0
"Xylt1"	0.0235359484950131	0.0086520895730846	0.0116645358000385	0.0139399037997686	0.0108398490066226	0.00556549835595256	0.00408898219371587	0.00478102435010843	0	0.00612315678598065	0.0755935871650182	0	0	0.034165051599234	0
"Rps15a"	55.6064066690107	46.4977420955268	24.1040136579668	47.731265030638	45.9119557754946	38.5691460482066	36.2696692129233	37.3732739921699	11.1486401280316	26.7713733117711	30.0310801348664	32.4135799705815	32.5055815948735	20.8875483208742	59.002264142306
"Arl6ip1"	1.27013184264824	4.80257428759023	0.621783434426723	1.80846608194005	1.32847009117506	5.36076999102877	2.54393967279078	2.01535186282046	0.457593103679436	2.2465683831333	1.53432128440417	2.75802400159802	2.91419807461695	1.36286176205896	7.20446989121433
"Smg1"	0.159929184249022	0.115063112246706	0.281458061116889	0.15342680320032	0.145203214741505	0.121813789778016	0.199924094224134	0.136876322269061	0.0875226039370606	0.132500299434554	0.489381706685131	0.256242055458957	0.129484544873648	0.775361393395219	0.56356479744657
"4930583K01Rik"	0.00265463188849508	0.000908694305330919	0	0.000736244089064331	0	0	0.00162511570823843	0	0	0	0	0	0.01167547776055	0	0
"Syt17"	0	0	0.00118217492997091	0	0	0	0	0	0.0008565025847535	0.00292590154341306	0.00427377823364746	0	0	0.00751136469478321	0
"Itpripl2"	0.0188619477977011	0.0117722695075065	0.100933306128417	0.0187880137625609	0.0117727655724475	0.0198976921323359	0.0488680471013465	0.0317838182831661	0.016593020279156	0.0601726667815614	0.0141583682287187	0.0299668918460429	0.142719167218702	0.0247706240215603	0
"Coq7"	0.846203754442368	1.42797012156545	0.402427358296685	1.16995224505543	1.38310040763718	1.79349569500882	0.959443146909016	1.66226969582713	0.283361469320161	1.55694867246421	0.742602673583774	0.809061545088722	1.07342724818895	0.644551587131611	0.334001336005344
